"id","Name","Measure","Measure.Info","Geo.Type.Name","PM.Levels","Borough","Year","decade","population"
169469,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",11.2,"Bronx","2012",2010,1385108
823347,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",9.4,"Manhattan","2021",2020,1638281
643619,"Nitrogen dioxide (NO2)","Mean","ppb","CD",11.7,"Bronx","2019",2010,1385108
167680,"Nitrogen dioxide (NO2)","Mean","ppb","CD",21.6,"Queens","2011",2010,2250002
167562,"Nitrogen dioxide (NO2)","Mean","ppb","CD",22.3,"Queens","2009",2000,2229379
213453,"Nitrogen dioxide (NO2)","Mean","ppb","CD",13.6,"Queens","2014",2010,2250002
643710,"Nitrogen dioxide (NO2)","Mean","ppb","CD",19.9,"Queens","2018",2010,2250002
667837,"Nitrogen dioxide (NO2)","Mean","ppb","CD",14.3,"Queens","2020",2020,2330295
167532,"Nitrogen dioxide (NO2)","Mean","ppb","CD",22.1,"Bronx","2009",2000,1332650
167530,"Nitrogen dioxide (NO2)","Mean","ppb","CD",21.3,"Bronx","2009",2000,1332650
167648,"Nitrogen dioxide (NO2)","Mean","ppb","CD",20.4,"Bronx","2011",2010,1385108
165910,"Nitrogen dioxide (NO2)","Mean","ppb","CD",28.4,"Queens","2010",2010,2250002
166677,"Nitrogen dioxide (NO2)","Mean","ppb","CD",18.5,"Queens","2009",2000,2229379
167798,"Nitrogen dioxide (NO2)","Mean","ppb","CD",19.1,"Queens","2013",2010,2250002
550151,"Nitrogen dioxide (NO2)","Mean","ppb","CD",17.8,"Queens","2017",2010,2250002
741285,"Nitrogen dioxide (NO2)","Mean","ppb","CD",15.1,"Queens","2021",2020,2330295
165880,"Nitrogen dioxide (NO2)","Mean","ppb","CD",25.4,"Bronx","2010",2010,1385108
167768,"Nitrogen dioxide (NO2)","Mean","ppb","CD",18,"Bronx","2013",2010,1385108
741195,"Nitrogen dioxide (NO2)","Mean","ppb","CD",15.6,"Bronx","2021",2020,1446788
166645,"Nitrogen dioxide (NO2)","Mean","ppb","CD",17.2,"Bronx","2009",2000,1332650
165878,"Nitrogen dioxide (NO2)","Mean","ppb","CD",26.4,"Bronx","2010",2010,1385108
336876,"Nitrogen dioxide (NO2)","Mean","ppb","CD",24.1,"Queens","2014",2010,2250002
550055,"Nitrogen dioxide (NO2)","Mean","ppb","CD",18.1,"Bronx","2017",2010,1385108
741189,"Nitrogen dioxide (NO2)","Mean","ppb","CD",15.4,"Bronx","2021",2020,1446788
550061,"Nitrogen dioxide (NO2)","Mean","ppb","CD",18.4,"Bronx","2017",2010,1385108
171641,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",32.6,"Brooklyn","2010",2010,2552911
549929,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",20.7,"Brooklyn","2017",2010,2552911
741063,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",19,"Brooklyn","2021",2020,2648452
172083,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",23.1,"Brooklyn","2009",2000,2465326
171639,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",28.4,"Brooklyn","2010",2010,2552911
336654,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",24.9,"Brooklyn","2014",2010,2552911
172727,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",18.6,"Brooklyn","2013",2010,2552911
643404,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",25.7,"Queens","2018",2010,2250002
178547,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",11.2,"Manhattan","2012",2010,1585873
823259,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7.1,"Manhattan","2022",2020,1638281
178529,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",10.2,"Bronx","2012",2010,1385108
177917,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",12.1,"Manhattan","2012",2010,1585873
177925,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",10.1,"Queens","2012",2010,2250002
742229,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",8.9,"Manhattan","2021",2020,1638281
742190,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",8.5,"Brooklyn","2021",2020,2648452
823314,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7.3,"Bronx","2021",2020,1446788
334020,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",11.1,"Manhattan","2014",2010,1585873
177799,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",10.2,"Queens","2009",2000,2229379
742230,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7,"Manhattan","2021",2020,1638281
177791,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",12.9,"Manhattan","2009",2000,1537195
742254,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",6.5,"Queens","2021",2020,2330295
742224,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",6.8,"Manhattan","2021",2020,1638281
130419,"Boiler Emissions- Total SO2 Emissions","Number per km2","number","UHF42",95,"Manhattan","2013",2010,1585873
130417,"Boiler Emissions- Total SO2 Emissions","Number per km2","number","UHF42",11.6,"Manhattan","2013",2010,1585873
130399,"Boiler Emissions- Total SO2 Emissions","Number per km2","number","UHF42",24.5,"Bronx","2013",2010,1385108
177841,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",11.6,"Queens","2010",2010,2250002
742228,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7.1,"Manhattan","2020",2020,1638281
742223,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",8.7,"Manhattan","2021",2020,1638281
175355,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",35.9,"Manhattan","2010",2010,1585873
336558,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",29.2,"Manhattan","2014",2010,1585873
176699,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",28.6,"Manhattan","2013",2010,1585873
175901,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",30.9,"Manhattan","2009",2000,1537195
336582,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",24,"Queens","2014",2010,2250002
549827,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",25,"Manhattan","2017",2010,1585873
740961,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",20.3,"Manhattan","2021",2020,1638281
175342,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",32.2,"Brooklyn","2010",2010,2552911
740922,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",17.1,"Brooklyn","2021",2020,2648452
336519,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",26.4,"Brooklyn","2014",2010,2552911
740907,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",17.6,"Bronx","2021",2020,1446788
176657,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",29.5,"Manhattan","2012",2010,1585873
823299,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",6.9,"Brooklyn","2021",2020,2648452
168518,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",14.3,"Manhattan","2010",2010,1585873
170406,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",10.4,"Manhattan","2013",2010,1585873
175889,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",19.5,"Brooklyn","2009",2000,2465326
175984,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",25.8,"Manhattan","2011",2010,1585873
412490,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",26.4,"Manhattan","2015",2010,1585873
740956,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",22.8,"Manhattan","2020",2020,1638281
740944,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",24.1,"Brooklyn","2020",2020,2648452
412491,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",19.1,"Manhattan","2016",2010,1585873
412457,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",23.3,"Brooklyn","2015",2010,2552911
176057,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",16.6,"Brooklyn","2013",2010,2552911
176530,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",32,"Manhattan","2009",2000,1537195
176614,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",29.3,"Manhattan","2011",2010,1585873
212433,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",17,"Brooklyn","2014",2010,2552911
336499,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",19.4,"Bronx","2015",2010,1385108
643371,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",25.3,"Brooklyn","2018",2010,2552911
336553,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",23.9,"Manhattan","2015",2010,1585873
667117,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",15.7,"Brooklyn","2020",2020,2648452
167623,"Nitrogen dioxide (NO2)","Mean","ppb","CD",14,"Queens","2010",2010,2250002
518919,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",13.4,"Queens","2012",2010,2250002
131442,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",22.1,"Queens","2009",2000,2229379
169309,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",11.5,"Brooklyn","2009",2000,2465326
168542,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",13.6,"Brooklyn","2010",2010,2552911
547690,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",8.2,"Brooklyn","2017",2010,2552911
649714,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7.5,"Brooklyn","2019",2010,2552911
605716,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",9.4,"Brooklyn","2017",2010,2552911
605758,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7.6,"Queens","2017",2010,2250002
177142,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",13.3,"Bronx","2008",2000,1332650
165981,"Nitrogen dioxide (NO2)","Mean","ppb","CD",30.6,"Manhattan","2012",2010,1585873
167574,"Nitrogen dioxide (NO2)","Mean","ppb","CD",28.6,"Manhattan","2010",2010,1585873
166030,"Nitrogen dioxide (NO2)","Mean","ppb","CD",18.8,"Queens","2012",2010,2250002
213430,"Nitrogen dioxide (NO2)","Mean","ppb","CD",15.3,"Brooklyn","2014",2010,2552911
167682,"Nitrogen dioxide (NO2)","Mean","ppb","CD",14.2,"Queens","2011",2010,2250002
167564,"Nitrogen dioxide (NO2)","Mean","ppb","CD",14.6,"Queens","2009",2000,2229379
179804,"Boiler Emissions- Total SO2 Emissions","Number per km2","number","UHF42",36.4,"Manhattan","2015",2010,1585873
179789,"Boiler Emissions- Total SO2 Emissions","Number per km2","number","UHF42",1.2,"Brooklyn","2015",2010,2552911
823301,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",6.9,"Brooklyn","2022",2020,2648452
178548,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",12.4,"Manhattan","2012",2010,1585873
823322,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7.1,"Bronx","2022",2020,1446788
823302,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7.4,"Brooklyn","2021",2020,2648452
742187,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",9.1,"Brooklyn","2021",2020,2648452
177956,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",10.8,"Manhattan","2013",2010,1585873
177938,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",10.2,"Bronx","2013",2010,1385108
178568,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",8.7,"Bronx","2013",2010,1385108
177224,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",13.4,"Bronx","2010",2010,1385108
130416,"Boiler Emissions- Total SO2 Emissions","Number per km2","number","UHF42",15.7,"Manhattan","2013",2010,1585873
130398,"Boiler Emissions- Total SO2 Emissions","Number per km2","number","UHF42",2.2,"Bronx","2013",2010,1385108
177812,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",11.8,"Bronx","2010",2010,1385108
410738,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",8.3,"Bronx","2015",2010,1385108
823323,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7.3,"Bronx","2021",2020,1446788
823257,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",9.3,"Manhattan","2021",2020,1638281
177903,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",11.1,"Brooklyn","2012",2010,2552911
605732,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",10,"Manhattan","2018",2010,1585873
176696,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",25.4,"Manhattan","2013",2010,1585873
740964,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",23.3,"Manhattan","2021",2020,1638281
549764,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",18.9,"Bronx","2017",2010,1385108
740919,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",18.8,"Brooklyn","2021",2020,2648452
825727,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",19.5,"Manhattan","2022",2020,1638281
410794,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",8,"Manhattan","2016",2010,1585873
177945,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",11,"Brooklyn","2013",2010,2552911
605720,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7.5,"Manhattan","2018",2010,1585873
212817,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",11.8,"Manhattan","2014",2010,1585873
825793,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",11.6,"Bronx","2022",2020,1446788
176643,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",24,"Brooklyn","2012",2010,2552911
825697,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",10.6,"Queens","2022",2020,2330295
740963,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",20.2,"Manhattan","2021",2020,1638281
825774,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",18.4,"Brooklyn","2022",2020,2648452
166913,"Nitrogen dioxide (NO2)","Mean","ppb","CD",16.7,"Queens","2013",2010,2250002
166854,"Nitrogen dioxide (NO2)","Mean","ppb","CD",16.3,"Queens","2012",2010,2250002
603092,"Nitrogen dioxide (NO2)","Mean","ppb","CD",17.7,"Queens","2018",2010,2250002
741284,"Nitrogen dioxide (NO2)","Mean","ppb","CD",10.5,"Queens","2021",2020,2330295
166883,"Nitrogen dioxide (NO2)","Mean","ppb","CD",13.8,"Bronx","2013",2010,1385108
166824,"Nitrogen dioxide (NO2)","Mean","ppb","CD",15.7,"Bronx","2012",2010,1385108
166881,"Nitrogen dioxide (NO2)","Mean","ppb","CD",13.6,"Bronx","2013",2010,1385108
166822,"Nitrogen dioxide (NO2)","Mean","ppb","CD",15.3,"Bronx","2012",2010,1385108
412813,"Nitrogen dioxide (NO2)","Mean","ppb","CD",17.2,"Queens","2016",2010,2250002
741188,"Nitrogen dioxide (NO2)","Mean","ppb","CD",11.8,"Bronx","2021",2020,1446788
603002,"Nitrogen dioxide (NO2)","Mean","ppb","CD",15.8,"Bronx","2018",2010,1385108
166675,"Nitrogen dioxide (NO2)","Mean","ppb","CD",17.7,"Queens","2009",2000,2229379
165908,"Nitrogen dioxide (NO2)","Mean","ppb","CD",28.7,"Queens","2010",2010,2250002
167796,"Nitrogen dioxide (NO2)","Mean","ppb","CD",19,"Queens","2013",2010,2250002
550145,"Nitrogen dioxide (NO2)","Mean","ppb","CD",17.4,"Queens","2017",2010,2250002
741279,"Nitrogen dioxide (NO2)","Mean","ppb","CD",14.6,"Queens","2021",2020,2330295
741225,"Nitrogen dioxide (NO2)","Mean","ppb","CD",16.4,"Brooklyn","2021",2020,2648452
165868,"Nitrogen dioxide (NO2)","Mean","ppb","CD",30,"Manhattan","2010",2010,1585873
166635,"Nitrogen dioxide (NO2)","Mean","ppb","CD",25,"Manhattan","2009",2000,1537195
167756,"Nitrogen dioxide (NO2)","Mean","ppb","CD",22.3,"Manhattan","2013",2010,1585873
166795,"Nitrogen dioxide (NO2)","Mean","ppb","CD",17.3,"Queens","2011",2010,2250002
166736,"Nitrogen dioxide (NO2)","Mean","ppb","CD",18,"Queens","2010",2010,2250002
741283,"Nitrogen dioxide (NO2)","Mean","ppb","CD",20.9,"Queens","2020",2020,2330295
166763,"Nitrogen dioxide (NO2)","Mean","ppb","CD",16.2,"Bronx","2011",2010,1385108
166704,"Nitrogen dioxide (NO2)","Mean","ppb","CD",16.7,"Bronx","2010",2010,1385108
412811,"Nitrogen dioxide (NO2)","Mean","ppb","CD",22.5,"Queens","2015",2010,2250002
741187,"Nitrogen dioxide (NO2)","Mean","ppb","CD",18.9,"Bronx","2020",2020,1446788
741277,"Nitrogen dioxide (NO2)","Mean","ppb","CD",21.1,"Queens","2020",2020,2330295
412818,"Nitrogen dioxide (NO2)","Mean","ppb","CD",13.2,"Queens","2016",2010,2250002
169540,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",11,"Brooklyn","2013",2010,2552911
169481,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",11.1,"Brooklyn","2012",2010,2552911
334257,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",10.9,"Brooklyn","2014",2010,2552911
334188,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",11.1,"Manhattan","2014",2010,1585873
334221,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",10.8,"Bronx","2014",2010,1385108
175957,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",16.2,"Queens","2010",2010,2250002
175999,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",15.3,"Queens","2011",2010,2250002
412475,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",21.3,"Brooklyn","2015",2010,2552911
175958,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",10.1,"Queens","2010",2010,2250002
176000,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",9.9,"Queens","2011",2010,2250002
412535,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",21.1,"Queens","2015",2010,2250002
412536,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",12.1,"Queens","2016",2010,2250002
741001,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",19.8,"Queens","2020",2020,2330295
412472,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",22.7,"Brooklyn","2015",2010,2552911
412538,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",18,"Queens","2015",2010,2250002
176609,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",19,"Brooklyn","2011",2010,2552911
176598,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",26.7,"Bronx","2011",2010,1385108
212421,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",18.3,"Bronx","2014",2010,1385108
176524,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",22.5,"Brooklyn","2009",2000,2465326
176629,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",19.3,"Queens","2011",2010,2250002
176545,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",19.9,"Queens","2009",2000,2229379
176546,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",14.7,"Queens","2009",2000,2229379
212453,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",7.4,"Queens","2014",2010,2250002
336794,"Nitrogen dioxide (NO2)","Mean","ppb","CD",17,"Brooklyn","2015",2010,2552911
667664,"Nitrogen dioxide (NO2)","Mean","ppb","CD",29.4,"Brooklyn","2019",2010,2552911
518925,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",57.9,"Queens","2012",2010,2250002
628473,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",39.5,"Queens","2015",2010,2250002
131438,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",57.2,"Manhattan","2009",2000,1537195
131456,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","Borough",144.3,"Manhattan","2009",2000,1537195
130823,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",73.8,"Queens","2005",2000,2229379
518904,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",29.4,"Brooklyn","2012",2010,2552911
410824,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",8.1,"Queens","2016",2010,2250002
823239,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",7.1,"Queens","2021",2020,2330295
174271,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",7.6,"Queens","2013",2010,2250002
547573,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",6.3,"Queens","2017",2010,2250002
825710,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",22.6,"Queens","2021",2020,2330295
169299,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",10.6,"Bronx","2009",2000,1332650
170420,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",8.9,"Bronx","2013",2010,1385108
169329,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",10.4,"Queens","2009",2000,2229379
169535,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",10.4,"Bronx","2013",2010,1385108
605954,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",7.1,"Bronx","2018",2010,1385108
823178,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",7.3,"Bronx","2021",2020,1446788
605960,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",7.1,"Bronx","2018",2010,1385108
169506,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",10.1,"Queens","2012",2010,2250002
169565,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",10.1,"Queens","2013",2010,2250002
606050,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",6.5,"Queens","2018",2010,2250002
823551,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",6.8,"Queens","2021",2020,2330295
170450,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",8.4,"Queens","2013",2010,2250002
334335,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",8.8,"Queens","2014",2010,2250002
176538,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",25.8,"Queens","2009",2000,2229379
176622,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",25,"Queens","2011",2010,2250002
667832,"Nitrogen dioxide (NO2)","Mean","ppb","CD",20.3,"Queens","2019",2010,2250002
167618,"Nitrogen dioxide (NO2)","Mean","ppb","CD",22.8,"Queens","2010",2010,2250002
643706,"Nitrogen dioxide (NO2)","Mean","ppb","CD",12.7,"Queens","2019",2010,2250002
334341,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",8.8,"Queens","2014",2010,2250002
168520,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",14.5,"Manhattan","2010",2010,1585873
170408,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",9.8,"Manhattan","2013",2010,1585873
170410,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",9.7,"Manhattan","2013",2010,1585873
334251,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",9.9,"Bronx","2014",2010,1385108
742491,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",6.5,"Brooklyn","2021",2020,2648452
336872,"Nitrogen dioxide (NO2)","Mean","ppb","CD",14.4,"Queens","2015",2010,2250002
667820,"Nitrogen dioxide (NO2)","Mean","ppb","CD",24.7,"Queens","2019",2010,2250002
176024,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",21.8,"Manhattan","2012",2010,1585873
176066,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",21.5,"Manhattan","2013",2010,1585873
602771,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",27.6,"Manhattan","2018",2010,1585873
412432,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",17.5,"Bronx","2016",2010,1385108
825794,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",21.3,"Bronx","2021",2020,1446788
176013,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",20.2,"Brooklyn","2012",2010,2552911
